% singular orbit for Figure 3b.
% order: ( time,v,c,n); gf=0.4 gk=4.6
0 -72.099403 0.30426094 0.15556292 
2 -72.010506 0.30352709 0.14965899 
5 -71.878242 0.30247289 0.14153875 
7 -71.790756 0.30179888 0.13656206 
8 -71.747223 0.30146998 0.13419265 
9 -71.703819 0.30114627 0.1318977 
13 -71.531494 0.29990044 0.12339878 
17 -71.361168 0.29872674 0.11585634 
20 -71.234673 0.29788929 0.11073723 
24 -71.067589 0.29682481 0.10453095 
50 -70.01976 0.29104975 0.076090723 
55 -69.82473 0.29011941 0.072241791 
73 -69.136314 0.2871334 0.061066814 
90 -68.50219 0.2847465 0.053305108 
105 -67.952339 0.28292477 0.048005488 
132 -66.977409 0.28019613 0.04097195 
159 -66.010696 0.27805263 0.036128987 
160 -65.974899 0.2779831 0.035981152 
161 -65.939087 0.27791423 0.035835281 
187 -65.004318 0.2763457 0.032656927 
188 -64.968147 0.27629352 0.032555819 
218 -63.870365 0.27498803 0.030116932 
241 -63.00547 0.27430847 0.028913446 
281 -61.426975 0.27374619 0.027947973 
282 -61.385971 0.27374193 0.027940728 
283 -61.344875 0.27373812 0.027934283 
284 -61.303692 0.27373481 0.027928641 
285 -61.262421 0.27373195 0.0279238 
289 -61.096424 0.27372527 0.027912449 
290 -61.054691 0.27372479 0.027911615
291 -61.032052 0.27372478 0.0279116 
0 8.8067331 0.27372479 0.027911466 
1 3.3618433 0.27531677 0.06305398 
2 -0.84727615 0.27685213 0.088514507 
3 -4.1127362 0.27823696 0.10651258 
4 -6.6807079 0.27945504 0.11931738 
5 -8.7353849 0.28052396 0.12863061 
6 -10.408087 0.28146857 0.13558149 
7 -11.791533 0.28231075 0.14089172 
8 -12.951766 0.28306744 0.14502555 
9 -13.93661 0.28375131 0.14829031 
10 -14.781345 0.284372 0.15089692 
11 -15.512486 0.28493717 0.15299545 
12 -16.150312 0.28545311 0.15469584 
13 -16.710579 0.28592506 0.15608074 
14 -17.205708 0.28635761 0.15721333 
15 -17.64562 0.28675479 0.15814273 
16 -18.038338 0.28712016 0.15890746 
17 -18.390408 0.28745684 0.15953808 
18 -18.707239 0.28776765 0.16005895 
19 -18.993328 0.28805506 0.16048965 
20 -19.252453 0.28832135 0.16084601 
21 -19.487806 0.28856847 0.16114084 
22 -19.702106 0.28879818 0.16138464 
23 -19.897682 0.2890121 0.16158596 
24 -20.07654 0.28921166 0.16175185 
25 -20.240425 0.2893981 0.16188814 
26 -20.390848 0.2895726 0.16199961 
27 -20.529139 0.28973618 0.16209027 
28 -20.65646 0.28988978 0.16216345 
29 -20.773844 0.2900342 0.16222191 
30 -20.8822 0.29017025 0.16226797 
31 -20.98234 0.29029858 0.1623036 
32 -21.074987 0.29041982 0.16233039 
33 -21.160786 0.29053453 0.16234976 
34 -21.240318 0.29064322 0.16236286 
35 -21.314108 0.29074633 0.16237067 
36 -21.382622 0.29084435 0.16237399 
37 -21.446289 0.2909376 0.16237356 
38 -21.505493 0.29102647 0.16236997 
39 -21.560587 0.29111129 0.16236369 
40 -21.611887 0.29119235 0.1623552 
41 -21.659683 0.2912699 0.16234483 
42 -21.704243 0.29134423 0.16233288 
43 -21.745808 0.29141551 0.16231965 
44 -21.784599 0.291484 0.16230533 
45 -21.82082 0.29154989 0.16229013 
46 -21.854658 0.29161337 0.1622742 
